scrape_date,brand,company,product_name,sku_id,price,final_price,retailer,channel,promo_type,original_price,discount%,promo_text,province,city,pack_size,variant,promo_start,promo_end,sales,market_share
2026-05-29,Wings,Wings Group,SEDAAP Mie Instan Ayam Bawang Bag 70GR Box isi 40 Pcs,SKU-F82993B8,121200,121200,Retail Express,Shopee,Wholesale Promo,121200,0.0,Harga Grosir,Jawa Timur,Malang,Grosir,Ayam Bawang,2026-05-01,2026-05-31,473,0.0158
2026-05-29,Wings,Wings Group,(10/5 PCS) SEDAAP MIE INSTAN ALL VARIAN PAKET HEMAT NOODLE FOOD,SKU-B6543354,19900,19900,Official Store,Shopee,Bundling Promo,19900,0.0,Beli Banyak Lebih Murah,Jawa Barat,Depok,Bundling,Lainnya / Mix,2026-05-01,2026-05-31,4,0.0001
2026-05-29,Wings,Wings Group,Mie Sedaap Goreng 72gr,SKU-EEC5992C,23000,23000,Toko Grosir Sembako,Shopee,Regular,23000,0.0,-,Jawa Timur,Malang,Satuan,Goreng Spesial,2026-05-01,2026-05-31,6,0.0002
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Cup Singapore Spicy Laksa 86 gr x12,SKU-2C6CB362,52100,52100,Toko Kelontong Digital,Shopee,Bundling Promo,52100,0.0,Beli Banyak Lebih Murah,Jawa Timur,Malang,Bundling,Laksa,2026-05-01,2026-05-31,8000,0.2668
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Goreng Ala Chef Bag 93 gr Carton (40 pcs),SKU-7071E328,128300,128300,Toko Kelontong Digital,Shopee,Wholesale Promo,128300,0.0,Harga Grosir,DKI Jakarta,Jakarta Utara,Grosir,Goreng Spesial,2026-05-01,2026-05-31,74,0.0025
2026-05-29,Wings,Wings Group,SEDAAP Mie Instan Korean Spicy Chicken Bag Box Isi 40 pcs,SKU-13DA7FDB,128200,128200,Toko Kelontong Digital,Shopee,Wholesale Promo,128200,0.0,Harga Grosir,Banten,Tangerang,Grosir,Spicy / Korean,2026-05-01,2026-05-31,405,0.0135
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Soto Bag 75 gr x5,SKU-E63C79DD,16200,16200,Supermarket Online,Shopee,Bundling Promo,16200,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Selatan,Bundling,Soto,2026-05-01,2026-05-31,10000,0.3335
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Ayam Bakar Limau Bag 89 gr x 10 pcs,SKU-AFC23828,35000,35000,Toko Kelontong Digital,Shopee,Bundling Promo,35000,0.0,Beli Banyak Lebih Murah,Banten,Tangerang,Bundling,Lainnya / Mix,2026-05-01,2026-05-31,100,0.0033
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Goreng Ala Chef Bag 93 gr x 10 pcs,SKU-ACE45FCC,35000,35000,Official Store,Shopee,Bundling Promo,35000,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Pusat,Bundling,Goreng Spesial,2026-05-01,2026-05-31,642,0.0214
2026-05-29,Wings,Wings Group,Mie Sedaap Mie Instan Goreng 5 x 90 gr,SKU-F08D5B87,18100,18100,Official Store,Shopee,Bundling Promo,18100,0.0,Beli Banyak Lebih Murah,Sumatera Utara,Medan,Bundling,Goreng Spesial,2026-05-01,2026-05-31,10000,0.3335
2026-05-29,Wings,Wings Group,SEDAAP MIE RASA BASO SPECIAL 77 GR,SKU-7F3CCFD2,3630,3630,Toko Grosir Sembako,Shopee,Regular,3630,0.0,-,DKI Jakarta,Jakarta Pusat,Satuan,Lainnya / Mix,2026-05-01,2026-05-31,108,0.0036
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Ayam Jerit 77 gr x 5 pcs,SKU-8B3837E1,15400,15400,Supermarket Online,Shopee,Bundling Promo,15400,0.0,Beli Banyak Lebih Murah,Jawa Barat,Bogor,Bundling,Lainnya / Mix,2026-05-01,2026-05-31,1000,0.0333
2026-05-29,Wings,Wings Group,PAKET 1 KARTON MIE SEDAAP INSTANT 75gr 90gr 92 gr x 40 PRLA MIE SEDAP,SKU-58D55C20,122290,122290,Official Store,Shopee,Wholesale Promo,122290,0.0,Harga Grosir,Jawa Tengah,Semarang,Grosir,Lainnya / Mix,2026-05-01,2026-05-31,628,0.0209
2026-05-29,Wings,Wings Group,Sedaap Mi Instan Kuah White Curry 81 gr x 5,SKU-440B6293,15400,15400,Toko Grosir Sembako,Shopee,Bundling Promo,15400,0.0,Beli Banyak Lebih Murah,Jawa Timur,Sidoarjo,Bundling,Kari,2026-05-01,2026-05-31,4000,0.1334
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Cup Singapore Spicy Laksa 86 gr,SKU-3D2B166B,5600,5600,Toko Kelontong Digital,Shopee,Regular,5600,0.0,-,DKI Jakarta,Jakarta Selatan,Satuan,Laksa,2026-05-01,2026-05-31,10000,0.3335
2026-05-29,Wings,Wings Group,Mie Sedaap All Variant 10 Rasa Instan Enak,SKU-55C557BA,4500,4500,Retail Express,Shopee,Regular,4500,0.0,-,DKI Jakarta,Jakarta Timur,Satuan,Lainnya / Mix,2026-05-01,2026-05-31,216,0.0072
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Goreng Ayam Krispi Bag 88 gr x3,SKU-6CE60CE9,11000,11000,Toko Kelontong Digital,Shopee,Bundling Promo,11000,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Timur,Bundling,Goreng Spesial,2026-05-01,2026-05-31,10000,0.3335
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Cup Soto 81 gr Carton (12 pcs),SKU-7C7D0B63,52100,52100,Toko Kelontong Digital,Shopee,Wholesale Promo,52100,0.0,Harga Grosir,Jawa Barat,Depok,Grosir,Soto,2026-05-01,2026-05-31,341,0.0114
2026-05-29,Wings,Wings Group,Mie Sedaap Kari Ayam 5 x 72gr,SKU-0581DA2F,15400,15400,Toko Grosir Sembako,Shopee,Bundling Promo,15400,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Selatan,Bundling,Kari,2026-05-01,2026-05-31,6000,0.2001
2026-05-29,Wings,Wings Group,"20 Pcs Mie Instan SEDAAP Banyak Rasa (Variasi Pilihan) -Nikmati Kelezatan, Bumbu Otentik, Halal BPOM",SKU-26A23A20,65999,65999,Retail Express,Shopee,Bundling Promo,65999,0.0,Beli Banyak Lebih Murah,Jawa Timur,Surabaya,Bundling,Lainnya / Mix,2026-05-01,2026-05-31,70,0.0023
2026-05-29,Wings,Wings Group,Mie sedaap soto isi 5,SKU-DA0A874B,14500,14500,Retail Express,Shopee,Bundling Promo,14500,0.0,Beli Banyak Lebih Murah,Jawa Tengah,Magelang,Bundling,Soto,2026-05-01,2026-05-31,41,0.0014
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Cup Korean Spicy Chicken 81 gr x3,SKU-9506CD4D,14500,14500,Official Store,Shopee,Bundling Promo,14500,0.0,Beli Banyak Lebih Murah,Jawa Barat,Bekasi,Bundling,Spicy / Korean,2026-05-01,2026-05-31,10000,0.3335
2026-05-29,Wings,Wings Group,SEDAAP MIE MIE INSTANT GORENG 5x91g,SKU-78256DD7,15700,15700,Mitra Distributor,Shopee,Regular,15700,0.0,-,DKI Jakarta,Jakarta Barat,Satuan,Goreng Spesial,2026-05-01,2026-05-31,10,0.0003
2026-05-29,Wings,Wings Group,Mie Sedaap Korean Cheese Buldak Isi 20 Pcs | Paket Hemat Mi Sedaap Korea Pedas Keju | Mie Instan Korea Murah,SKU-B043BD5D,73900,73900,Toko Grosir Sembako,Shopee,Bundling Promo,73900,0.0,Beli Banyak Lebih Murah,Jawa Barat,Bogor,Bundling,Spicy / Korean,2026-05-01,2026-05-31,0,0.0
2026-05-29,Wings,Wings Group,Mie Sedaap Mie Instan Goreng Ayam Krispi 5 x 88 gr,SKU-C3F25D1D,16300,16300,Toko Grosir Sembako,Shopee,Bundling Promo,16300,0.0,Beli Banyak Lebih Murah,Jawa Barat,Bogor,Bundling,Goreng Spesial,2026-05-01,2026-05-31,5000,0.1667
2026-05-29,Wings,Wings Group,Mie Sedap Laksa Singapore Spicy Kuah Pedas 85g,SKU-FCD2D292,3050,3050,Toko Grosir Sembako,Shopee,Regular,3050,0.0,-,Jawa Tengah,Surakarta,Satuan,Laksa,2026-05-01,2026-05-31,2000,0.0667
2026-05-29,Wings,Wings Group,Mie Sedaap Kuah Sedap Kuah / Mie Sedaap Kuah Rasa Kari Spesial / Sedap Soto / Sedap Ayam Bawang,SKU-3DD318E2,3132,3132,Toko Kelontong Digital,Shopee,Regular,3132,0.0,-,Jawa Barat,Bogor,Satuan,Soto,2026-05-01,2026-05-31,10000,0.3335
2026-05-29,Wings,Wings Group,MIE SEDAAP KOREAN SPICY CHICKEN 1 DUS ISI 40PCS,SKU-AC4A7B37,151000,151000,Mitra Distributor,Shopee,Wholesale Promo,151000,0.0,Harga Grosir,DKI Jakarta,Jakarta Barat,Grosir,Spicy / Korean,2026-05-01,2026-05-31,5,0.0002
2026-05-29,Wings,Wings Group,MI SEDAP REBUS,SKU-E9D3C596,3499,3499,Toko Kelontong Digital,Shopee,Regular,3499,0.0,-,Banten,Tangerang,Satuan,Lainnya / Mix,2026-05-01,2026-05-31,241,0.008
2026-05-29,Wings,Wings Group,MIE SEDAAP MI INSTAN KUAH DAN GORENG BERBAGAI RASA - MIE SEDAP JELAS TERASA SEDAPNYA,SKU-B32F08BD,3500,3500,Mitra Distributor,Shopee,Regular,3500,0.0,-,Jawa Timur,Surabaya,Satuan,Goreng Spesial,2026-05-01,2026-05-31,1000,0.0333
2026-05-29,Wings,Wings Group,Mie Sedaap Instant Bisa Mix Rasa 1 Karton isi 40 Pcs - Mie Sedap Mix All Variant,SKU-80CE1601,68000,68000,Retail Express,Shopee,Wholesale Promo,68000,0.0,Harga Grosir,DKI Jakarta,Jakarta Selatan,Grosir,Lainnya / Mix,2026-05-01,2026-05-31,182,0.0061
2026-05-29,Wings,Wings Group,MIE SEDAAP RASA AYAM BAWANG 1 DUS ISI 40PCS,SKU-6C71B95B,144000,144000,Toko Kelontong Digital,Shopee,Wholesale Promo,144000,0.0,Harga Grosir,Jawa Timur,Sidoarjo,Grosir,Ayam Bawang,2026-05-01,2026-05-31,8,0.0003
2026-05-29,Wings,Wings Group,[GROSIR] Mie Sedaap Goreng 1 Dus Isi 40 pcs Mie Instan Harga Murah & Original,SKU-95239487,139500,139500,Toko Grosir Sembako,Shopee,Wholesale Promo,139500,0.0,Harga Grosir,Jawa Tengah,Surakarta,Grosir,Goreng Spesial,2026-05-01,2026-05-31,132,0.0044
2026-05-29,Wings,Wings Group,Mie Sedaap Korean Spicy Soup 5 x 77 gr,SKU-45B5AF34,15400,15400,Supermarket Online,Shopee,Bundling Promo,15400,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Utara,Bundling,Spicy / Korean,2026-05-01,2026-05-31,4000,0.1334
2026-05-29,Wings,Wings Group,SEDAAP MIE KUAH KOREAN SPICY SOUP BAG 77 GR,SKU-2A9F312E,3630,3630,Toko Kelontong Digital,Shopee,Regular,3630,0.0,-,DKI Jakarta,Jakarta Pusat,Satuan,Spicy / Korean,2026-05-01,2026-05-31,207,0.0069
2026-05-29,Wings,Wings Group,[1 Dus ] Mie Sedaap Korean Spicy Chicken 87 Gram 40 Pcs - Mie Selection - Mie Sedaap Goreng Nikmat Pedas 1 Karton Seaweed Crunch,SKU-DFC92B67,126990,126990,Retail Express,Shopee,Wholesale Promo,126990,0.0,Harga Grosir,Jawa Barat,Bekasi,Grosir,Spicy / Korean,2026-05-01,2026-05-31,5,0.0002
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Ayam Jerit 77 gr x 10 pcs,SKU-49AB0C73,33300,33300,Retail Express,Shopee,Bundling Promo,33300,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Selatan,Bundling,Lainnya / Mix,2026-05-01,2026-05-31,927,0.0309
2026-05-29,Wings,Wings Group,MI SEDAAP Mie Instan X 5 Pcs,SKU-6987C888,22500,22500,Supermarket Online,Shopee,Bundling Promo,22500,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Selatan,Bundling,Lainnya / Mix,2026-05-01,2026-05-31,45,0.0015
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Cup Korean Spicy Soup 75 gr Carton (12 pcs),SKU-C787A2C7,55100,55100,Toko Grosir Sembako,Shopee,Wholesale Promo,55100,0.0,Harga Grosir,Jawa Tengah,Surakarta,Grosir,Spicy / Korean,2026-05-01,2026-05-31,16,0.0005
2026-05-29,Wings,Wings Group,SEDAAP MIE MIE INSTAN GORENG 5X90GR,SKU-D57054C2,16900,16900,Supermarket Online,Shopee,Regular,16900,0.0,-,Banten,Tangerang Selatan,Satuan,Goreng Spesial,2026-05-01,2026-05-31,5,0.0002
2026-05-29,Wings,Wings Group,Mie Sedaap Cup Selection Korean Spicy Chicken ( 1 Dus Isi 12 Cup ),SKU-198460EF,73500,73500,Retail Express,Shopee,Wholesale Promo,73500,0.0,Harga Grosir,Jawa Timur,Surabaya,Grosir,Spicy / Korean,2026-05-01,2026-05-31,2,0.0001
2026-05-29,Wings,Wings Group,Mie Sedap Isi 5 Bungkus - Banded Packaging,SKU-FA26444A,16900,16900,Toko Grosir Sembako,Shopee,Bundling Promo,16900,0.0,Beli Banyak Lebih Murah,Jawa Barat,Depok,Bundling,Lainnya / Mix,2026-05-01,2026-05-31,72,0.0024
2026-05-29,Wings,Wings Group,SEDAAP MIE GORENG 5X75 GR,SKU-A4A95763,15200,15200,Toko Grosir Sembako,Shopee,Regular,15200,0.0,-,DKI Jakarta,Jakarta Barat,Satuan,Goreng Spesial,2026-05-01,2026-05-31,83,0.0028
2026-05-29,Wings,Wings Group,Mie Sedaap Mi Instan Goreng 3 x 90 gr,SKU-DC3392E2,11000,11000,Mitra Distributor,Shopee,Bundling Promo,11000,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Barat,Bundling,Goreng Spesial,2026-05-01,2026-05-31,10000,0.3335
2026-05-29,Wings,Wings Group,SEDAAP MIE GORENG ALA CHEF 93GR,SKU-BD56CB43,3600,3600,Toko Kelontong Digital,Shopee,Regular,3600,0.0,-,DKI Jakarta,Jakarta Timur,Satuan,Goreng Spesial,2026-05-01,2026-05-31,64,0.0021
2026-05-29,Wings,Wings Group,Sedaap Mie Instant Cup,SKU-68A2A0DF,7300,7300,Toko Grosir Sembako,Shopee,Regular,7300,0.0,-,Jawa Barat,Bekasi,Satuan,Lainnya / Mix,2026-05-01,2026-05-31,1000,0.0333
2026-05-29,Wings,Wings Group,Mie Sedaap Campur Isi 20 Pcs | Goreng 10 + Soto 10 | Paket Hemat Mie Instan Mix Original Murah,SKU-3FA09D23,72900,72900,Retail Express,Shopee,Bundling Promo,72900,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Pusat,Bundling,Soto,2026-05-01,2026-05-31,1,0.0
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Goreng Ala Chef Bag 93 gr x 3 pcs,SKU-1A7559BC,11000,11000,Retail Express,Shopee,Bundling Promo,11000,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Pusat,Bundling,Goreng Spesial,2026-05-01,2026-05-31,959,0.032
2026-05-29,Wings,Wings Group,SEDAAP MIE GORENG 5X75 GR,SKU-6724E9B3,14800,14800,Retail Express,Shopee,Regular,14800,0.0,-,Jawa Barat,Bogor,Satuan,Goreng Spesial,2026-05-01,2026-05-31,27,0.0009
2026-05-29,Wings,Wings Group,Mie Sedaap Instant Goreng 90 gr x 2,SKU-4F5F42C9,7500,7500,Retail Express,Shopee,Regular,7500,0.0,-,DKI Jakarta,Jakarta Pusat,Satuan,Goreng Spesial,2026-05-01,2026-05-31,10000,0.3335
2026-05-29,Wings,Wings Group,Mie Sedaap Mi Instan Kari Spesial 4 x 75 gr,SKU-E3E85453,13900,13900,Toko Grosir Sembako,Shopee,Regular,13900,0.0,-,Jawa Timur,Surabaya,Satuan,Kari,2026-05-01,2026-05-31,4000,0.1334
2026-05-29,Wings,Wings Group,Mie Sedaap Ayam Bawang Isi 40 Pcs Mie Instan Kuah Karton,SKU-C7685AAF,133000,133000,Supermarket Online,Shopee,Wholesale Promo,133000,0.0,Harga Grosir,DKI Jakarta,Jakarta Selatan,Grosir,Ayam Bawang,2026-05-01,2026-05-31,3,0.0001
2026-05-29,Wings,Wings Group,Mie Sedaap Mi Instan Kuah Soto 3 x 75 gr,SKU-BEEEE474,10500,10500,Toko Kelontong Digital,Shopee,Bundling Promo,10500,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Barat,Bundling,Soto,2026-05-01,2026-05-31,2000,0.0667
2026-05-29,Wings,Wings Group,Mie Sedaap Selection Paket 3 - 10 pcs,SKU-F236D789,11834,11834,Retail Express,Shopee,Bundling Promo,11834,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Pusat,Bundling,Lainnya / Mix,2026-05-01,2026-05-31,2000,0.0667
2026-05-29,Wings,Wings Group,MIE SEDAAP INSTAN KUAH DAN GORENG,SKU-498C564A,3150,3150,Retail Express,Shopee,Regular,3150,0.0,-,Banten,Tangerang,Satuan,Goreng Spesial,2026-05-01,2026-05-31,9000,0.3001
2026-05-29,Wings,Wings Group,MIE SEDAAP MIE INSTAN N1855,SKU-B20A7DC0,8711,8711,Retail Express,Shopee,Regular,8711,0.0,-,Jawa Timur,Malang,Satuan,Lainnya / Mix,2026-05-01,2026-05-31,0,0.0
2026-05-29,Wings,Wings Group,"Mie Instan Sedaap Rasa Ayam Bawang 70g - Ecer, Praktis, Nikmat",SKU-7D8EA907,300,300,Toko Grosir Sembako,Shopee,Discount,3999,92.5,Diskon Spesial,DKI Jakarta,Jakarta Pusat,Satuan,Ayam Bawang,2026-05-01,2026-05-31,20,0.0007
2026-05-29,Wings,Wings Group,Mie sedaap isi 5pcs x 90gr soto/goreng,SKU-97391846,16100,16100,Supermarket Online,Shopee,Bundling Promo,16100,0.0,Beli Banyak Lebih Murah,Jawa Barat,Bekasi,Bundling,Soto,2026-05-01,2026-05-31,45,0.0015
2026-05-29,Wings,Wings Group,Mie Sedaap Goreng Isi 10 Pcs I Sedap Goreng 90gram,SKU-B9C7FB94,35000,35000,Toko Grosir Sembako,Shopee,Bundling Promo,35000,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Utara,Bundling,Goreng Spesial,2026-05-01,2026-05-31,82,0.0027
2026-05-29,Wings,Wings Group,Mie Sedaap Singapore Spicy Laksa Isi 20 Pcs | Paket Hemat Mi Sedaap Laksa Pedas Kuah | Mie Instan Laksa Murah,SKU-5AF13CA7,73900,73900,Supermarket Online,Shopee,Bundling Promo,73900,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Timur,Bundling,Laksa,2026-05-01,2026-05-31,2,0.0001
2026-05-29,Wings,Wings Group,Sedaap Mie Kari Ayam 72 Gr,SKU-E86F3E25,3410,3410,Retail Express,Shopee,Regular,3410,0.0,-,Jawa Barat,Bogor,Satuan,Kari,2026-05-01,2026-05-31,350,0.0117
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Ayam Bawang Bag 71 gr Carton (40 pcs),SKU-E2AD508B,130100,130100,Retail Express,Shopee,Wholesale Promo,130100,0.0,Harga Grosir,DKI Jakarta,Jakarta Timur,Grosir,Ayam Bawang,2026-05-01,2026-05-31,0,0.0
2026-05-29,Wings,Wings Group,40 Pcs Mie Instan Sedaap Goreng & Kuah Kartonan,SKU-219BB26A,127000,127000,Supermarket Online,Shopee,Wholesale Promo,127000,0.0,Harga Grosir,DKI Jakarta,Jakarta Barat,Grosir,Goreng Spesial,2026-05-01,2026-05-31,2,0.0001
2026-05-29,Wings,Wings Group,Mie Sedaap Mie Instan Korean Spicy Soup 77 gr x 15,SKU-2FD2C0C3,49700,49700,Toko Grosir Sembako,Shopee,Regular,49700,0.0,-,Jawa Barat,Depok,Satuan,Spicy / Korean,2026-05-01,2026-05-31,73,0.0024
2026-05-29,Wings,Wings Group,Sedaap cup mi instan Singapore spicy laksa 86g,SKU-0742D1D1,7500,7500,Official Store,Shopee,Regular,7500,0.0,-,DKI Jakarta,Jakarta Barat,Satuan,Laksa,2026-05-01,2026-05-31,19,0.0006
2026-05-29,Wings,Wings Group,Mie Sedaap Ayam Bawang 1 Karton Isi 30 / 40 Mie Instan Original,SKU-5E4DBBEB,107368,107368,Toko Grosir Sembako,Shopee,Wholesale Promo,107368,0.0,Harga Grosir,Jawa Timur,Surabaya,Grosir,Ayam Bawang,2026-05-01,2026-05-31,1,0.0
2026-05-29,Wings,Wings Group,SEDAAP MIE SOTO,SKU-1C02115D,3500,3500,Toko Grosir Sembako,Shopee,Regular,3500,0.0,-,DKI Jakarta,Jakarta Pusat,Satuan,Soto,2026-05-01,2026-05-31,237,0.0079
2026-05-29,Wings,Wings Group,1Dus Mie Sedaap Goreng/Soto/Ayam Bawang,SKU-ADE7D188,136500,136500,Toko Grosir Sembako,Shopee,Wholesale Promo,136500,0.0,Harga Grosir,DKI Jakarta,Jakarta Selatan,Grosir,Soto,2026-05-01,2026-05-31,0,0.0
2026-05-29,Wings,Wings Group,SEDAAP MIE GORENG AYAM BAKAR LIMAU 89G,SKU-AC7BEF12,3840,3840,Mitra Distributor,Shopee,Regular,3840,0.0,-,DKI Jakarta,Jakarta Utara,Satuan,Goreng Spesial,2026-05-01,2026-05-31,52,0.0017
2026-05-29,Wings,Wings Group,SEDAAP MIE GORENG BAG 5S,SKU-B0845D49,17800,17800,Toko Kelontong Digital,Shopee,Regular,17800,0.0,-,DKI Jakarta,Jakarta Utara,Satuan,Goreng Spesial,2026-05-01,2026-05-31,37,0.0012
2026-05-29,Wings,Wings Group,Mie Sedaap Semua Rasa Bumbu Spicy Gurih,SKU-BD235445,3400,3400,Official Store,Shopee,Regular,3400,0.0,-,Jawa Barat,Depok,Satuan,Spicy / Korean,2026-05-01,2026-05-31,10000,0.3335
2026-05-29,Wings,Wings Group,MIE SEDAAP CUP Goreng KOREAN SPICY CHICKEN 81GR,SKU-0CDE7A6E,7500,7500,Supermarket Online,Shopee,Regular,7500,0.0,-,Jawa Barat,Bogor,Satuan,Spicy / Korean,2026-05-01,2026-05-31,7,0.0002
2026-05-29,Wings,Wings Group,Mie Sedaap Soto 2 x 75 gr,SKU-AD74935F,7200,7200,Toko Kelontong Digital,Shopee,Regular,7200,0.0,-,Jawa Barat,Bekasi,Satuan,Soto,2026-05-01,2026-05-31,8000,0.2668
2026-05-29,Wings,Wings Group,Mie Sedaap Mi Instan Kuah Soto 5 x 75 gr,SKU-43CD5D29,16200,16200,Toko Grosir Sembako,Shopee,Bundling Promo,16200,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Selatan,Bundling,Soto,2026-05-01,2026-05-31,8000,0.2668
2026-05-29,Wings,Wings Group,Mie Sedap Goreng Kriuk 90gr Isi 5 Bungkus,SKU-4ADC94F7,18999,18999,Toko Kelontong Digital,Shopee,Bundling Promo,18999,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Utara,Bundling,Goreng Spesial,2026-05-01,2026-05-31,311,0.0104
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Cup Goreng 81 gr x3,SKU-D6783700,14500,14500,Toko Grosir Sembako,Shopee,Bundling Promo,14500,0.0,Beli Banyak Lebih Murah,DKI Jakarta,Jakarta Barat,Bundling,Goreng Spesial,2026-05-01,2026-05-31,10000,0.3335
2026-05-29,Wings,Wings Group,SEDAAP MIE KUAH RASA SOTO MADURA 82G,SKU-6B55AF99,3410,3410,Toko Kelontong Digital,Shopee,Regular,3410,0.0,-,Jawa Timur,Sidoarjo,Satuan,Soto,2026-05-01,2026-05-31,28,0.0009
2026-05-29,Wings,Wings Group,[PCS] SEDAAP MIE INSTAN CUP SELECTION SINGAPORE SPICY LAKSA 86 GR,SKU-397E8925,7500,7500,Mitra Distributor,Shopee,Regular,7500,0.0,-,Jawa Barat,Bogor,Satuan,Laksa,2026-05-01,2026-05-31,2,0.0001
2026-05-29,Wings,Wings Group,Sedaap Baked Mie Instan Goreng Bag 87 gr Carton (24 pcs),SKU-221B17F1,70200,70200,Toko Kelontong Digital,Shopee,Wholesale Promo,70200,0.0,Harga Grosir,DKI Jakarta,Jakarta Selatan,Grosir,Goreng Spesial,2026-05-01,2026-05-31,54,0.0018
2026-05-29,Wings,Wings Group,Mie Sedaap Goreng Kriuk 80gr Instan Sembako,SKU-D18CBE2F,3455,3455,Toko Grosir Sembako,Shopee,Regular,3455,0.0,-,Jawa Timur,Surabaya,Satuan,Goreng Spesial,2026-05-01,2026-05-31,3000,0.1
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Korean Spicy Chicken Bag 87 gr x20 Free Pop Socket + Phone Strap,SKU-2988C36A,69400,69400,Retail Express,Shopee,Regular,69400,0.0,-,DKI Jakarta,Jakarta Utara,Satuan,Spicy / Korean,2026-05-01,2026-05-31,63,0.0021
2026-05-29,Wings,Wings Group,MIE SedAAP GORENG INSTANT 5 pcs NOODLES MEE SEDAP MI INstan,SKU-D1323F48,22400,22400,Toko Kelontong Digital,Shopee,Bundling Promo,22400,0.0,Beli Banyak Lebih Murah,Jawa Tengah,Magelang,Bundling,Goreng Spesial,2026-05-01,2026-05-31,73,0.0024
2026-05-29,Wings,Wings Group,Sedaap Mie Instan Goreng Cup 4 x 85 gr,SKU-D96F5121,22100,22100,Supermarket Online,Shopee,Regular,22100,0.0,-,Jawa Timur,Sidoarjo,Satuan,Goreng Spesial,2026-05-01,2026-05-31,4000,0.1334
2026-05-29,Wings,Wings Group,"( 1 Dus ) Mie Instan Sedaap Goreng / Soto / Kari / Ayam Bawang 90g - Rasa Gurih, Praktis, dan Higienis",SKU-31EBFB8E,147000,147000,Supermarket Online,Shopee,Wholesale Promo,147000,0.0,Harga Grosir,Banten,Tangerang,Grosir,Soto,2026-05-01,2026-05-31,2,0.0001
2026-05-29,Wings,Wings Group,Mie Sedaap Selection Mie Instan Singapore Spicy Laksa 83 gr x 15,SKU-89AA6EBC,49700,49700,Toko Grosir Sembako,Shopee,Regular,49700,0.0,-,DKI Jakarta,Jakarta Utara,Satuan,Laksa,2026-05-01,2026-05-31,74,0.0025
2026-05-29,Wings,Wings Group,SEDAAP MIE KOREAN CHEESE BULDAK 86GR,SKU-323364D4,3600,3600,Toko Grosir Sembako,Shopee,Regular,3600,0.0,-,DKI Jakarta,Jakarta Barat,Satuan,Spicy / Korean,2026-05-01,2026-05-31,313,0.0104
2026-05-29,Wings,Wings Group,( Paket Hemat 8 Pcs) Mie Sedap Cup 85 gr X 8 (Mix Varian Goreng 4 + Kuah 4),SKU-97F9FD75,44999,44999,Mitra Distributor,Shopee,Regular,44999,0.0,-,Jawa Tengah,Surakarta,Satuan,Goreng Spesial,2026-05-01,2026-05-31,11,0.0004
2026-05-29,Wings,Wings Group,Mie Sedaap Goreng 90gr x 20,SKU-F5E89875,69400,69400,Mitra Distributor,Shopee,Regular,69400,0.0,-,DKI Jakarta,Jakarta Selatan,Satuan,Goreng Spesial,2026-05-01,2026-05-31,179,0.006
2026-05-29,Wings,Wings Group,Mie Sedaap Soto 1 Dus Isi 40 Pcs | Rasa Gurih Soto Asli Indonesia | Best Seller Grosir Murah Laris,SKU-4C37905E,122400,122400,Toko Grosir Sembako,Shopee,Wholesale Promo,122400,0.0,Harga Grosir,DKI Jakarta,Jakarta Selatan,Grosir,Soto,2026-05-01,2026-05-31,27,0.0009
2026-05-29,Wings,Wings Group,Mie Instant Goreng Soto Kari Sedap sedaap,SKU-EA3B6645,3600,3600,Official Store,Shopee,Regular,3600,0.0,-,DKI Jakarta,Jakarta Selatan,Satuan,Soto,2026-05-01,2026-05-31,43,0.0014
